,RegCommitSB,RegSpecSB,RegMap,RegRT,RegSpecRT,SRAMMap,SRAMSB,SRAMRT,RegARF,RegSpecARF,RegCenterInstBuf,RegCenterPairBuf,RegCenterWKBuf,RegInterGroupWKBuf,QueueTxBuf,QueuePairBuf,SRAMInst,SRAMPointer,SRAMValue,RegValid,RegNbusy,RegRxBuf,QueueReadyInstBuf,DynamicPower,sim_seconds,StaticPower,total,ED,ED^2
gcc_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154698.70779624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163100.730087312,250422.93335990398,1241316.920306505,0.0,193229.62052151898,0.0,0.0,2.00276891207148,0.064986,0.8164174023696,2.8191863144410796,0.183207641830268,0.011905931811981796
perlbench_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78130.51136908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138464.18761356198,232578.38866266,1088370.331526259,0.0,186001.056495306,0.0,0.0,1.7235444756668672,0.060466,0.7596327616976,2.483177237364467,0.15014779483447988,0.00907883656246166
perlbench_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78107.75851997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138465.431066949,232584.198987588,1088387.431205531,0.0,186014.695302554,0.0,0.0,1.7235595150825918,0.060468,0.7596578876448,2.4832174027273917,0.15015518990811993,0.009079584023364196
perlbench_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78122.04793001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138465.105691248,232571.50155360397,1088381.287616815,0.0,185990.81783395202,0.0,0.0,1.7235307606256287,0.060465,0.7596201987239999,2.4831509593496284,0.15014372275707527,0.009078440196506556
cactuBSSN_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333020.05415228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139986.16399477,715449.6244103679,1046029.6423450629,0.0,448389.98298332305,0.0,0.0,2.6828754678858036,0.186005,2.336775904468,5.019651372353803,0.9336802535146692,0.17366919555499605
cactuBSSN_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314133.34458333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142760.57207643398,729554.855070648,1067778.8293972858,0.0,455792.09205740405,0.0,0.0,2.710019693185102,0.189672,2.3828443286592,5.092864021844302,0.9659737047512524,0.18321816452757955
fotonik3d_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78171.94178364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144968.751560446,247452.801673952,1143187.7171049258,0.0,186966.60817976898,0.0,0.0,1.8007478203027327,0.064316,0.8080002100575999,2.6087480303603328,0.16778423832065514,0.010791211071831256
fotonik3d_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78181.35032160999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144969.249119103,247404.02532324,1143197.464464079,0.0,186927.796047875,0.0,0.0,1.800679885275907,0.064303,0.8078368914008,2.608516776676707,0.16773545429064227,0.01078589291725117
fotonik3d_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78184.11456452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144970.675734753,247408.85942431598,1143211.086232073,0.0,186911.09115606901,0.0,0.0,1.8006858271117308,0.064305,0.807862017348,2.6085478444597308,0.167742669137983,0.010786692338917997
cactuBSSN_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304647.38754793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139542.454851646,707951.8827947079,1047194.771696849,0.0,443731.118573689,0.0,0.0,2.6430676154648216,0.184056,2.3122906689216,4.9553582843864215,0.9120634243910272,0.16787074563971488
povray_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105730.80353628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157867.420346386,235241.302675156,1241528.486151332,0.0,189246.190319042,0.0,0.0,1.929614203028196,0.06105,0.7669695382799999,2.6965837413081957,0.16462643740686533,0.01005044400368913
xalancbmk_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152825.17991636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173236.917005562,520493.046860112,1327916.998792739,0.0,462206.473773713,0.0,0.0,2.6366786163484863,0.135191,1.6984009639576,4.335079580306086,0.5860637435411601,0.07923054355307298
xalancbmk_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147534.37124048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172890.58748520399,513090.04303061997,1326800.0222834048,0.0,456596.64280921704,0.0,0.0,2.616911666848926,0.133275,1.67433030654,4.291241973388926,0.5719152740034091,0.07622200814280436
povray_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117057.07173408999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173105.501983311,278466.01874882396,1354861.205745284,0.0,221919.529192735,0.0,0.0,2.145409327404244,0.072251,0.9076874055736,3.053096732977844,0.22058929205438219,0.015937796940221165
roms_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99734.69814291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143118.995654001,303944.478755764,1148447.8221549809,0.0,233771.120070331,0.0,0.0,1.9290171147779869,0.079018,0.9927010479248,2.9217181627027866,0.2308683257804488,0.018242753366519506
roms_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86757.59325846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141769.781641366,195316.286110992,1143765.80056184,0.0,154361.044565145,0.0,0.0,1.7219705061378028,0.050777,0.6379101104872,2.359880616625003,0.11982765807036778,0.006084488993839066
gcc_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195544.09404827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201114.96551789902,416262.49468418397,1513531.3603314147,0.0,312935.287180727,0.0,0.0,2.6393882017624946,0.107941,1.3560599333575998,3.9954481351200943,0.43127266715299806,0.04655200296516176
povray_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118733.10799841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176371.923223172,286404.315119864,1379737.014740985,0.0,228257.968171032,0.0,0.0,2.189504329253463,0.074306,0.9335043163215999,3.123008645575063,0.23205828041810064,0.017243322584747384
gcc_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145130.8856208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198865.155343836,382991.52753815195,1511700.6775054839,0.0,306553.158473128,0.0,0.0,2.5452414044814,0.099356,1.2482068050016,3.7934482094829995,0.3769018403013929,0.037447459244985194
parest_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50679.2184062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157474.034313319,371946.83994010795,1260892.9237508678,0.0,296480.405666318,0.0,0.0,2.137473422076813,0.096651,1.2142239614136,3.351697383490413,0.3239449038117319,0.0313095988983077
parest_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50236.727813599995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157140.62219307,367309.40828135196,1258522.516021564,0.0,292825.857071414,0.0,0.0,2.1260351313809998,0.095447,1.1990981411991999,3.3251332725801994,0.3173739954679623,0.0302923957454306
parest_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52441.2126165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157807.978722578,366080.896620924,1263319.0154194077,0.0,293192.107888429,0.0,0.0,2.1328412112678388,0.095127,1.1950779896472,3.327919200915039,0.3165749698254449,0.0301148271545851
xalancbmk_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40063.657905379994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197255.963623976,641693.896817284,1522016.628881645,0.0,490074.310314926,0.0,0.0,2.8911044575432108,0.1668,2.0955039964799997,4.9866084540232105,0.8317662901310715,0.13873861719386274
wrf_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110355.69264270998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145999.80103711798,376491.26791644,1181402.036106279,0.0,298409.239715765,0.0,0.0,2.1126580374183113,0.097875,1.2296010411,3.3422590785183113,0.32712360730997975,0.03201722306546427
exchange2_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105862.12072778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154748.829005632,197247.342882876,1211679.103636599,0.0,165623.596038644,0.0,0.0,1.8351609922915308,0.051214,0.6434001299504,2.478561122241931,0.12693702931449824,0.006500953019312713
exchange2_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97945.00351692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152695.441238228,190643.57991059998,1198869.836405146,0.0,161064.606442335,0.0,0.0,1.801218467513229,0.04951,0.621992822936,2.423211290449229,0.11997319099014132,0.005939872685921897
exchange2_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99307.97035614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154407.579871178,194464.877970532,1210919.3979453319,0.0,164257.28348254302,0.0,0.0,1.8233571096257248,0.050497,0.6343924778792,2.457749587504925,0.12410898092023619,0.006267131209529167
deepsjeng_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157782.05769341998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177654.950610305,273533.667556652,1364864.797129602,0.0,213702.167422348,0.0,0.0,2.187537640412327,0.070884,0.8905138206624,3.078051461074727,0.21818459976682097,0.015465797169871339
cam4_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86472.36882077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155593.505263014,272150.771255972,1238467.616631797,0.0,225109.106611212,0.0,0.0,1.977793368582765,0.070684,0.8880012259423999,2.8657945945251653,0.2025658251194168,0.014318162782740855
deepsjeng_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148528.97558589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173457.122811223,268877.283650172,1333974.4340410319,0.0,210319.27837920102,0.0,0.0,2.135157094467518,0.069681,0.8754005634216,3.0105576578891178,0.20977866815937163,0.014617587376013175
deepsjeng_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151578.6924112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176646.555800725,277383.51676553197,1356159.4739734288,0.0,216691.355590947,0.0,0.0,2.178459594541833,0.071886,0.9031019202096,3.081561514751433,0.2215211310494215,0.015924268026618716
nab_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21942.846225769998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138399.253296844,211872.033131352,1118074.5177664538,0.0,175821.474334763,0.0,0.0,1.6661101247551828,0.055082,0.6919937118352,2.3581038365903826,0.12988907552707146,0.00715455005818215
roms_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104018.86206880999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157820.127597826,381986.281716236,1262189.608877154,0.0,311026.457889871,0.0,0.0,2.217041338149897,0.099307,1.2475912192952001,3.464632557445097,0.3440622653822003,0.034167791388310165
mcf_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337500.96663566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251099.997702631,648552.9040032199,1864240.930943824,0.0,491462.309063688,0.0,0.0,3.5928571083490226,0.168272,2.1139966936192,5.706853801968222,0.9603037029647967,0.16159222470529228
wrf_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70240.12180204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160660.395092095,286566.041871592,1263408.950004164,0.0,240945.524621476,0.0,0.0,2.0218210333913667,0.074417,0.9348988063911999,2.9567198397825667,0.22003022031709926,0.016373988905337575
wrf_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17486.99419605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157471.854665139,262750.109170704,1239774.9331856188,0.0,207711.176509599,0.0,0.0,1.8851950677271108,0.068167,0.8563802213912001,2.7415752891183107,0.18688496273332791,0.012739387254642765
cam4_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58578.822268560005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154880.663552028,230512.50825964,1232069.345069618,0.0,193981.03578321,0.0,0.0,1.870022374933056,0.059871,0.7521577924056,2.622180167338656,0.15699254879873267,0.009399300889128924
cam4_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83829.82942076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165318.90736882298,256644.434973348,1304317.9933959069,0.0,211606.068307295,0.0,0.0,2.021717233466133,0.066597,0.8366563528392,2.858373586305333,0.19035910572717626,0.012677345364112759
leela_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178875.93570908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196175.690122959,312978.32254954,1509933.6489495349,0.0,251586.619150874,0.0,0.0,2.4495502164819882,0.08117,1.019736567112,3.4692867835939882,0.281602008224324,0.02285763500756838
leela_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178145.7581726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192712.29082850798,300232.071092388,1486480.210978,0.0,239003.118701197,0.0,0.0,2.3965734497726934,0.077872,0.9783038801791999,3.374877329951893,0.2628084474380138,0.02046541941889301
leela_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180211.60501852998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193486.773338312,303176.287462488,1492031.3844620239,0.0,241441.249752992,0.0,0.0,2.4103473000343456,0.078634,0.9878768660623999,3.3982241660967456,0.2672159590768515,0.021012259726049136
namd_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57482.61714098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140484.139749015,137774.36986896797,1159141.4938049498,0.0,131296.321922893,0.0,0.0,1.6261789424868056,0.035809,0.44986752164239996,2.0760464641292056,0.07434114783400272,0.0026620821627878037
imagick_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36966.50272977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139591.66319366,140021.340028684,1132400.639141357,0.0,136687.21386544,0.0,0.0,1.5856673589589112,0.036384,0.4570912314624,2.042758590421311,0.07432372855388898,0.0027041945397046968
imagick_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37148.231395869996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140027.919361687,144380.645091072,1135342.164874031,0.0,138570.027020348,0.0,0.0,1.595468987743008,0.037512,0.47126226568319995,2.066731253426208,0.0775272227785239,0.0029082011808679886
imagick_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36786.27639845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139685.551002597,142585.55578021597,1133026.648419434,0.0,136758.30173077498,0.0,0.0,1.588842333331472,0.037045,0.465395357012,2.0542376903434723,0.07609923523877393,0.0028190961694203806
nab_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56683.52504344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159615.602601823,228120.798941708,1273645.6451292369,0.0,193869.837795383,0.0,0.0,1.9119354095115908,0.059251,0.7443687487735999,2.6563041582851907,0.15738867768255582,0.009325436541369114
bwaves_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103795.07817848999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174372.15007579798,635177.311832508,1384477.514421014,0.0,474316.709974109,0.0,0.0,2.7721387644819195,0.165135,2.074586645436,4.846725409917919,0.8003640005667956,0.13216810923359779
bwaves_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61477.3738361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167903.463036452,210231.265847896,1341597.682677367,0.0,183298.8704109,0.0,0.0,1.9645086558087153,0.054552,0.6853353358272,2.6498439916359153,0.14455428943172247,0.007885725597079325
mcf_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326031.95048776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276980.77501654695,761186.00754824,2055361.3534378358,0.0,608672.9767637311,0.0,0.0,4.028233063254114,0.197559,2.4819285014424,6.510161564696514,1.2861410085598786,0.25408873151008105
bwaves_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61617.217732189994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169475.348746777,208757.201694156,1353710.313489987,0.0,182264.643485026,0.0,0.0,1.975824725148136,0.054164,0.6804609020703999,2.656285627218536,0.14387505471266476,0.007792848463456774
nab_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70537.74198044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167361.007325802,230497.74007343597,1320334.4524058239,0.0,196871.809057003,0.0,0.0,1.9856027508425047,0.059878,0.7522457332208,2.7378484840633046,0.16393689152874255,0.009816213190958047
xz_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199051.20696627998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230187.981974021,460061.79843447194,1762635.0873452039,0.0,382490.265676353,0.0,0.0,3.0344263403963296,0.119443,1.5005592557047998,4.534985596101129,0.5416722845551072,0.06469896268411567
xz_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201720.70803868998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231779.988246618,457108.554406016,1776425.4244645326,0.0,376617.568594213,0.0,0.0,3.0436522437500697,0.118651,1.4906093806136,4.53426162436367,0.5379946759923738,0.06383360630117114
namd_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73384.90714775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142603.852100813,149516.3658619,1183468.2769011338,0.0,138604.486600612,0.0,0.0,1.6875778886122088,0.038852,0.48809665030719995,2.1756745389194085,0.08452930718609686,0.003284132642794235
namd_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60503.98867820999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142579.423050935,148646.161260896,1197450.7927681198,0.0,139329.623306774,0.0,0.0,1.6885099890649349,0.038629,0.48529510719439994,2.173805096259335,0.08397191706340185,0.0032437511842421498
mcf_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182567.27605407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266213.26093932404,596717.59952904,2066428.9179962308,0.0,497720.672787945,0.0,0.0,3.60964772730661,0.154974,1.9469342706864,5.55658199799301,0.8611257385569686,0.13345210020712767
lbm_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34214.95576073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170331.49870643,546363.7574447279,1375666.825520053,0.0,477074.784407149,0.0,0.0,2.60365182183909,0.142045,1.784507585012,4.38815940685109,0.623316102946163,0.08853893584298773
lbm_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34349.07438362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172837.83565007598,577387.94331098,1392262.48673017,0.0,503168.89671167504,0.0,0.0,2.680006236786521,0.150111,1.8858405300696,4.565846766856121,0.6853838240195392,0.10288365120739705
lbm_2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34465.31199648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173599.230218625,586796.231472396,1397359.33933504,0.0,507690.714886462,0.0,0.0,2.6999108279090027,0.152557,1.9165695634951998,4.6164803914042025,0.7042763990714509,0.10744229461314334
xz_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126201.39508694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227542.51496198899,356903.79110328,1755350.5945489388,0.0,288379.36831169203,0.0,0.0,2.75437766401284,0.092634,1.1637584964624,3.91813616047524,0.36295262508946335,0.03362175347253735
